sentiment,sentence,lang
positive,Kazgiprotsvetmet und Outotec Finnland haben eine Vereinbarung über die strategische Zusammenarbeit bei der Vermarktung und Bereitstellung von Mineralverarbeitungs- und metallurgischen Anlagen und damit zusammenhängenden Dienstleistungen in Kasachstan und den umliegenden Ländern unterzeichnet.,de
neutral,Aufgrund des raschen Rückgangs des Nettoumsatzes wurden die Personaleinsparungen in größerem Umfang als ursprünglich erwartet durchgeführt .,de
neutral,Die Regierung hat stattdessen einen Austausch der staatlichen Beteiligung an LMT an TeliaSonera's Beteiligung an Lattelecom vorgeschlagen .,de
neutral,Stora soll am 4 . Februar das Ergebnis des vierten Quartals und des Jahres 2009 freigeben .,de
neutral,"Das operative Gesamtergebnis für 2008 betrug 3,6 Millionen negative .",de
negative,"$NQ wurde hart getroffen, dieses AM --> sieht aus, als hätte es Unterstützung gefunden, eine 18.89 http://stks.co/s052z",de
neutral,"Im Jahr 2008 erzielte AVC Systemhaus einen Nettoumsatz von 10 Mio . USD 7,1 Mio .",de
positive,"Das Unternehmen hat am Fuße des Mount Everest eine 3G-Basisstation errichtet, die es Bergsteigern am 29.035-Fuß-Gipfel ermöglicht, im Internet zu surfen und sogar Videos ihrer Heldentaten zu senden.",de
neutral,Wir bieten unseren Kunden Lösungen auf Basis nachwachsender Rohstoffe.,de
neutral,"Eine Umfrage von Taloustutkimus für Sampo Life zeigt, dass Unternehmen schlecht darauf vorbereitet sind, wichtige Mitarbeiter zu verlieren.",de
neutral,"Antti Orkola , Präsident von Kemira GrowHow 's Industrial Solutions Unit , sagte Thomson Financial News das Unternehmen hat die Eröffnung der Mine verschoben , da die Preise für Phosphat wurden ` ziemlich deprimiert für eine lange Zeit ' . """,de
positive,Der Gewinn vor Steuern des Lebensversicherungsgeschäfts der Gruppe stieg von 27 Mio EUR auf 36 Mio EUR .,de
neutral,Wir stellen folgende brandneue Marktanalysen zur Verfügung: Cement - Pakistan Cement - Malaysia Cement - Taiwan Cement - Philippinen Diese Analysen geben einen klaren Überblick über die tatsächliche Lage und die Zukunftsaussichten der Zementindustrie in einigen asiatischen Ländern.,de
neutral,Das Unternehmen betreut rund 3.000 Kunden in über 100 Ländern.,de
negative,RT @alphatrends VMärkte wirken immer noch schwach http://stks.co/1agn $SPY $QQ $XLF $SMH $IWM,de
neutral,"Das Betriebsergebnis belief sich auf 30,2 Mio EUR , gegenüber 43,8 Mio EUR im Vorjahr .",de
positive,"Einer der installierten Aufzüge wird ein Doppeldeck-Aufzug sein , der eine effizientere Nutzung des Kernraums des Gebäudes ermöglicht .",de
neutral,"HELSINKI ( AFX ) - Outokumpu sagte, es habe zugestimmt, die Nickelmine Hitura in Finnland an die kanadische Gruppe Belvedere Resources Ltd für 10 mln eur im Wert von Belvedere Aktien zu verkaufen.",de
positive,Ich habe nur lange $ILMN gemacht.,de
neutral,`` Soziale Vernetzung und standortbasierte Dienstleistungstrends stellen heute einen erheblichen Anteil am Internetverkehr dar und sind für MID-Nutzer attraktiv.,de
neutral,"Insgesamt wurden im vierten Quartal 2009 30 % des Auftragswertes gebucht , der Rest wird im zweiten Quartal 2010 gebucht .",de
negative,Johnson Matthey Aktienkurseinbußen als Unternehmen stellt Ergebnisse für das Gesamtjahr,de
neutral,Bisher gab es keine Aktienabos mit Aktienoptionen aus dem Jahr 2004 .,de
neutral,AffectoGenimap baut für seine Kunden in Finnland und den baltischen Ländern maßgeschneiderte IT-Lösungen.,de
neutral,Der Abschluss der Transaktion ist für den 10 . Januar 2008 geplant .,de
neutral,"Das Angebot wird jedoch wahrscheinlich nicht bei der aktuellen Bewertung erfolgen , was zum Teil auf dem Deal beruht , in dem das Unternehmen zu einer Börsenhülle zusammengeführt wurde .",de
neutral,"Das Betriebsergebnis für den Zwölfmonatszeitraum verringerte sich von dem Ergebnis von 0,4 Mio EUR , während der Umsatz gegenüber 2004 von 5 ,6 Mio EUR zurückging .",de
neutral,Die Verwalter haben in den nächsten 15 Monaten auf 900 Stellenabbau beim irischen Versicherer hingewiesen .,de
neutral,Der Nettoumsatz dürfte sich 2008 auf dem gleichen Niveau wie 2007 bewegen .,de
positive,Technische Indikatoren für die Aktie sind bullisch und S&P gibt NOK eine positive 4 STARS von 5 Buy-Ranking .,de
negative,"Der Umsatz des Quartals belief sich auf 27,4 Milliarden , was einem Rückgang um 2 Prozent gegenüber 28 ,1 Milliarden im vierten Quartal 2008 entspricht .",de
neutral,N-Viro betreibt Verarbeitungsanlagen sowohl unabhängig als auch in Partnerschaft mit Kommunen.,de
negative,Die Zahl der Körperverletzungsfälle vervierfachte sich im Zeitraum 2000-2006 .,de
positive,"Laut Ringman haben finnische Papierunternehmen Know-how und Kapazitäten im Papierrecycling erworben , was sich als erfolgreiche Strategie erwiesen hat .",de
positive,"Das Unternehmen sagte auch, dass in Polen ein Rentabilitätsprogramm in der Oborniki Stahlrahmen und Sandwich-Panel-Anlage gestartet wurde.",de
negative,"Und US-Energiemanager sagen, hohe Stahlpreise bedrohen die Energieexploration .",de
positive,Tesco Umsatzanstieg zeigt vorläufige Erholung weiter,de
neutral,In Finnland verursachte die Einführung des Vertriebs von 3G-Mobiltelefonen in den ersten Tagen keinen dramatischen Ansturm im mobilen Einzelhandel .,de
positive,$NUAN hielt gut nach den großen Gewinnen! Vielleicht sind wir endlich in Bewegung auf diesem!! seine immer noch sehr unterbewertet und hat großen Aufwärtstrend,de
neutral,"Das Unternehmen kann in den kommenden Monaten in zwei Teile aufgeteilt werden , wobei Essent Produktion und Versorgung besitzt und betreibt und Enexis das Netz besitzt und betreibt .",de
neutral,Die Beamten legten den Auftragswert nicht offen .,de
positive,"Die führenden Aktien Londons sprangen heute mit der Öffnung des Marktes fast 100 Punkte oder 1,7 % an .",de
neutral,Im dritten Quartal des Geschäftsjahres 2008 verringerte sich der Nettoverlust in Höhe von 400.000 EUR gegenüber einem Nettogewinn in Höhe von 200.000 EUR für den entsprechenden Zeitraum des Geschäftsjahres 2007 .,de
neutral,"Der operative Verlust der Gruppe betrug 0,8 Mio . EUR , gegenüber einem Ergebnis von 2,5 Mio . EUR im Jahr 2004 .",de
negative,Die Umstellung wurde durch die schwache Nachfrage nach forstwirtschaftlichen Ausrüstungen und die unsichere Marktlage ausgelöst .,de
neutral,"Das Unternehmen hatte pro-forma Nettoumsatz von 140 mln Euro $ 188,9 mln und ein operatives Ergebnis von 13 mln Euro $ 17,5 mln für 2006 .",de
positive,"Der Geschäftsführer Kari Inkinen erklärt , dass sich die Leasingoperationen von Sponda äußerst günstig entwickelt haben .",de
negative,"17. März 2011 - Goldman Sachs schätzt , dass es negative Aussichten für den norwegischen Mobilfunkbetrieb des norwegischen Telenor ASA OSL : TEL und Schwedens TeliaSonera AB STO : TLSN kurzfristig gibt .",de
positive,"$TSLA dampft wieder auf, diese Aktie ist im Moment unerbittlich",de
neutral,Marathon schätzt den Wert seiner verbleibenden Beteiligung an Protalix auf $ 27 Millionen.,de
positive,Whitbread Aktienkurs steigt auf Q4 Umsatzwachstum,de
neutral,Incap Contract Manufacturing ist eine Tochtergesellschaft der Incap Corporation of Finland.,de
positive,"Das Betriebsergebnis belief sich im entsprechenden Zeitraum 2006 auf 37,7 Mio EUR , was einem leichten Anstieg gegenüber 37,2 Mio EUR entspricht .",de
neutral,"Wir gingen auf den Markt mit Ertragsprognosen der 7,25 % Fläche , was uns die Flexibilität gab, um um 1-8 zu steigen oder zu sinken .",de
negative,"RT @stockdemons denken, Shorting hier in die Nähe könnte spielen, $SPY - high beta reversing..looks einen Schuss wert",de
positive,"VDW kombiniert mit LXE-Geräten erhöht die Produktivität , so dass Arbeiter ein einziges Gerät verwenden, um Sprach- , Scan- und Tastaturfunktionen durchzuführen .",de
positive,So wird die Methode die Betriebskosten senken und die Planungs- und Bauprozesse fixieren.,de
negative,Der Nettoumsatz von Talentum lag im September unter dem erwarteten Wert .,de
neutral,COPYRIGHT AFX News und AFX Financial News Logo sind eingetragene Warenzeichen von AFX News Limited,de
negative,$LNKD Daily Phase 2 retest - Preis mit frühen Ablehnung. Kann es erneut testen? http://stks.co/t04xX,de
neutral,RBS soll Howard Davies zum nächsten Vorsitzenden ernennen,de
negative,"Tesco, Asda Umsatz fallen als Marsch der Discounter weiter-Kantar",de
neutral,"`` Mit dieser neuen Version ist es uns sehr wichtig, einen BIM-Prozess einzuführen, der auf dem detaillierten Bauinformationsmodell basiert.",de
neutral,SAMPO PLC Jarmo Salonen Leiter Investor Relations und Group Communications Tel. +358 10 516 0030 Vertrieb : NASDAQ OMX Helsinki Die wichtigsten Medien Finanzaufsicht www.sampo.com Diese Mitteilung wird von Thomson Reuters im Namen von Thomson Reuters Kunden vertrieben .,de
positive,.@barronsonline sieht #Apple bei $150/Aktie in einem Jahr (+36% von heute) über wachsende Dienstleistungen Geschäft. $AAPL https://t.co/3BDNEKN7l1,de
neutral,Pharmamarkt in Polen Global Research & Data Services hat kürzlich eine Marktanalyse über die Pharmamärkte in Polen veröffentlicht.,de
negative,Insgesamt hat Finnair aufgrund des Streiks über 500 Flüge abgesagt.,de
neutral,Der Arbeitgeber unterstützt zusammen mit dem Gesundheitspersonal das Aufhören und zahlt einen Teil der Kosten für Nikotinbehandlungen.,de
neutral,Der Verlust vor Steuern belief sich auf 117 Mio EUR im Vergleich zu einem Verlust von 65 Mio EUR im entsprechenden Zeitraum .,de
neutral,"Der Auftrag umfasst 48 Schiffskrane, die für 12 Container Feeder geliefert werden, um in Wenchong Werft in China gebaut werden.",de
neutral,"Kupfer , Blei und Nickel sanken auch ... HBOS ( HBOS ) sank 20 % auf 70,3 Pence, nachdem in diesem Jahr gesagt+ó ??",de
positive,$GOOG Test der 200 Tage nach einigen Konsolidierung http://stks.co/h0cPJ,de
neutral,"Er tritt bei Technopolis von KONE ein , wo er verschiedene Positionen innerhalb der Gruppe bekleidet hat , zuletzt als Director of Service Business and Business Development für KONEs Operationen im Nahen Osten .",de
positive,"Es gelang uns , unseren Marktanteil der verkauften Wohnung zu erhöhen , so Kari Kauniskangas , Leiter der YIT International Construction Services .",de
positive,"Die Rentabilität ( EBIT % ) betrug 13,9 % gegenüber 13,1 % im Vorjahreszeitraum .",de
neutral,Der Nettoumsatz der finnischen GeoSentric sank im Januar bis März 2009 auf 939.000 EUR .,de
neutral,"Die Anlage ist für Ende Februar 2007 mit der Übergabe von einigen Gebieten im Januar geplant Zwei andere Anbieter von Nokia - Aspocomp Group Oyj und Perlos - haben ihre Pläne angekündigt, Pflanzen innerhalb des Nokia-Komplexes zusammen zu etablieren, sie werden Rs 365 Crore investieren.",de
positive,- UPM-Kymmene wurde von Goldman Sachs auf ` Inline ' von ` Underperform ' aktualisiert.,de
negative,Sumpf in Weir führt FTSE nach unten von Rekordhoch,de
neutral,"Jan. 6 -- Ford kämpft angesichts der Verlangsamung LKW-und SUV-Verkäufe und eine Überbrückung von up-to-date , müssen-haben Autos .",de
negative,"Royal Mail ""verstärktes Wettbewerbsrecht"" über die Änderungen des Lieferdienstes, Ofcom Ansprüche",de
neutral,"Die Zusammenarbeit umfasst den Erwerb eines Anteils von 35 % an dem neuen Joint Venture-Unternehmen , das in Alma Medias Heimverkäufen , Fahrzeug- und Verbraucherwerbungsmarktgeschäften tätig ist .",de
neutral,"Das Werk ""Efore"" in Saarijarvi in Zentralfinnland ist einer der größten Arbeitgeber in der Region.",de
neutral,Allerdings werden kurzfristige Vermietungen immer beliebter.,de
neutral,"EMSA Stellvertretender Vorsitzender des Verwaltungsrats Juri Lember sagte BNS am Mittwoch, dass dies das erste Mal war, dass er über den Streik hörte, da die schwedische Seite die estnische Union noch nicht informiert hatte.",de
positive,Tesco schließt neuen Vorsitzenden mit Dixons Carphones John Allan im Rahmen,de
neutral,"Das Gerät bietet Multimedia-Leistung zusammen mit einer Vielzahl von Produktivitätsanwendungen , einschließlich Live-Aktienpreise .",de
positive,Der Umsatz stieg um 19.2 pct auf 1.002 bln eur und übertraf damit die 953 mln eur-Konsenszahl .,de
negative,$FB kehrt im frühen Handel zurück... https://t.co/reuf5PzhBm,de
neutral,"Utahs Hauptstadt wollte der nächste US-Hauptsitz von Amer Sports Corp. sein, einer Skiausrüstungsfirma.",de
positive,Old Mutual First-Quarter-Verkäufe um 18% gestiegen,de
neutral,Die Dividende ist am 1 . Februar 2010 an die am 19 . Januar 2010 registrierten Aktionäre zu zahlen .,de
negative,"Im Januar gingen die Verkäufe in Finnland um 10,5 % zurück , während die Verkäufe außerhalb Finnlands um 17 % zurückgingen .",de
positive,Darüber hinaus wird Bunge auch einen Lizenzvertrag für die Marken Sunnuntai und Carlshamn Mejeri unterzeichnen .,de
positive,"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation und Aspo plc unterzeichneten heute eine Vereinbarung , mit der Aspo das Aktienkapital der Kauko-Telko Ltd , einer Tochtergesellschaft , die zu 100 % im Besitz von Kesko ist , erwirbt .",de
negative,$LULU #Outlook #Q1 2013 #verlorene Einnahmen im Bereich von $12 Millionen bis $17 Millionen -nicht gut,de
neutral,Mobilfunk- und drahtloser Breitbandanbieter Nokia Inc NYSE : NOK hat heute neue finanzielle Ziele und Prognosen für Nokia und die mobile Geräteindustrie sowie für Nokia Siemens Networks und den Markt für mobile und feste Infrastruktur und damit verbundene Dienstleistungen festgelegt .,de
neutral,"POYRY PLC Weitere Informationen von: Heikki Malinen , President und CEO , Poyry PLC Tel. +358 10 33 21307 Poyry ist ein globaler Experte für Beratung und Engineering .",de
neutral,"Das dänische Unternehmen FLSmidth hat anerkannt, dass es ein Patent des finnischen Metso verletzt hat.",de
neutral,Amanda Capital investiert in 22 Private-Equity-Fonds und in über 200 nicht börsennotierten Unternehmen vor allem in Europa .,de
positive,"Der Zinsüberschuss betrug 39,3 Mio EUR , gegenüber 32,7 Mio EUR .",de
neutral,"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat eigenen Aussage die M+Âglichkeit , die letzte Version zu fließen .",de
neutral,"JP Morgan erwartet , dass Scala die Wachstumsprognose von Nobel Biocare für 2007 aus der aktuellen Prognose von 23-25 pct sowie das operative Margenziel vom aktuellen 34-35 pct senken wird .",de
positive,"Aviva verspricht höhere Dividenden, um den flaggenden Aktienkurs anzukurbeln",de
neutral,Darüber hinaus sind MIDs immer online und ermöglichen vollständige Internet-Browsing .,de
positive,"Fiskars hat ein starkes Portfolio an internationalen Marken , darunter Fiskars , Iittala , Gerber , Silva und Buster .",de
negative,#Tesla: Model X erinnert an Zuverlässigkeitsprobleme $TSLA https://t.co/jVXQ4DoXnP,de
neutral,Der Name des Käufers wurde nicht bekannt gegeben.,de
positive,"Der Umsatz des Gemüseölgeschäfts stieg von 10,1 Mio. EUR auf 10,6 Mio. EUR .",de
neutral,Im Rahmen der Vereinbarung wird Benefons bevorstehendes Angebot an integrierten TWIG-GPS-Navigations- und Mobiltelefongeräten die gemeinsam entwickelte webbasierte Tracking- und Standorttechnologie sowohl in Verbraucher- als auch in kommerziellen Anwendungen nutzen .,de
neutral,"Nach dieser Erhöhung beträgt das eingetragene Aktienkapital von Huhtamaki 360 ,62 Mio EUR und die Anzahl der ausstehenden Aktien 106.063.320 .",de
positive,"Das dreijährige Turn-around-Programm soll die zukünftige Wettbewerbsfähigkeit Salomons sicherstellen , sagte das Unternehmen .",de
positive,"Im Herbst plant es, den Dienst nach St. Petersburg und Moskau zu erweitern und den Dienst nach Jekaterinburg, Russland, dort dreimal pro Woche zu starten.",de
negative,"Der Gewinn des Unternehmens belief sich im ersten Halbjahr 2007 auf 578.100 Ls , was einem Rückgang von 30,9 % gegenüber dem Vorjahr entspricht .",de
positive,Der Bundesminister für Verkehr und Kommunikation Mexikos hat Poyry und seinen mexikanischen Partner Sintra einen Beratungsauftrag im Zusammenhang mit der Vorstadtbahn Buenavista-Cuautitlan verliehen.,de
positive,FDA genehmigt AstraZeneca Medikament für fortgeschrittenen Lungenkrebs,de
neutral,Der Auftrag ist in Metso's viertes Quartal 2007 Auftragsbestand enthalten .,de
neutral,Lieksaare Oy wurde früher unter der Kontrolle von Saarelainen Oy und den einzelnen Aktionären im Rahmen der Aktionärsvereinbarung betrachtet .,de
positive,"Ragutis , das von der finnischen Brauerei kontrolliert wird , verzeichnete einen Anstieg des Bierumsatzes um 5,4 Prozent auf 10,44 Millionen Liter und hielt einen Marktanteil von 11,09 Prozent .",de
negative,$mcp rolling over für eine neue intraday Tief. Bottom Pickers weiterhin zerstört werden,de
neutral,"Das Unternehmen hat einen Jahresumsatz von 32,8 Mio. EUR.",de
neutral,Es verfügt über80 Niederlassungen in Finnland mit jährlichen Einnahmen in Finnland von ?,de
neutral,"Das Portfolio umfasst 118.000 m2 vermietbare Fläche mit einer Leerstandsquote von rund 5 % , davon rund 140 Mieter , von denen zwei der größten die schwedische Regierung und Ericsson sind .",de
positive,WPP steigert Umsatz trotz vorsichtiger Kunden,de
neutral,Die mittelfristigen operativen Ziele des Unternehmens bleiben unverändert .,de
negative,"ADP News - Feb 13 , 2009 - Der finnische Einzelhändler Kesko Oyj HEL : KESBV sagte heute , dass sein Gesamtumsatz , ohne Mehrwertsteuer , im Januar 2009 bei 661,3 Millionen USD 853,1 Mio .",de
positive,`` Die Verbraucher haben unser verpacktes frisches Fleisch sehr gut erhalten.,de
neutral,Das korrigierte Kapitel ist in seiner Gesamtheit unten .,de
neutral,"Der Großteil der Lieferungen umfasst verschiedene AC- und CXE-Verstärkerlösungen und -Produkte von DINH Telecom , einem Unternehmen , das im vergangenen Frühjahr von Teleste übernommen wurde .",de
positive,"TietoEnator selbst nutzt Nokia's Intellisync Mobile Suite drahtlose E-Mail , Kalender , und Geräte-Management-Funktionen , und das Unternehmen wird nun diese Dienste auf seine Kunden erweitern .",de
